Redshift r_mag g-r_col g-r_slope z_mag r-z_col r-z_slope
0.3978 20.24653474 1.739874006 -0.04381923 19.374250240000002 0.8722843558 -0.019018566
0.3979 20.24728407 1.739950033 -0.043815115 19.374891820000002 0.8723921019 -0.019017513
0.398 20.2480334 1.74002606 -0.043811 19.375533400000002 0.872499848 -0.01901646
0.3981 20.248782730000002 1.740102087 -0.043806885000000004 19.376174980000002 0.8726075941 -0.019015406999999998
0.3982 20.24953206 1.7401781139999999 -0.043802770000000005 19.37681656 0.8727153402000001 -0.019014354
0.3983 20.25028139 1.7402541409999999 -0.043798655 19.37745814 0.8728230863 -0.019013301
0.3984 20.25103072 1.740330168 -0.04379454 19.37809972 0.8729308324 -0.019012248
0.3985 20.25178005 1.740406195 -0.043790425 19.3787413 0.8730385785 -0.019011194999999998
0.3986 20.252529380000002 1.740482222 -0.04378631 19.37938288 0.8731463246 -0.019010142
0.3987 20.25327871 1.740558249 -0.043782195 19.38002446 0.8732540707 -0.019009089
0.3988 20.25402804 1.740634276 -0.043778080000000004 19.38066604 0.8733618168 -0.019008036
0.3989 20.25477737 1.740710303 -0.043773965000000005 19.38130762 0.8734695629 -0.019006982999999998
0.399 20.2555267 1.74078633 -0.04376985 19.3819492 0.8735773090000001 -0.01900593
0.3991 20.256276030000002 1.740862357 -0.043765735 19.38259078 0.8736850551 -0.019004877
0.3992 20.25702536 1.740938384 -0.04376162 19.38323236 0.8737928012 -0.019003824
0.3993 20.25777469 1.7410144109999999 -0.043757505 19.38387394 0.8739005473 -0.019002770999999998
0.3994 20.25852402 1.7410904379999999 -0.04375339 19.38451552 0.8740082934 -0.019001718
0.3995 20.25927335 1.741166465 -0.043749275000000004 19.3851571 0.8741160395 -0.019000665
0.3996 20.260022680000002 1.741242492 -0.043745160000000005 19.38579868 0.8742237856 -0.018999612
0.3997 20.26077201 1.741318519 -0.043741045 19.38644026 0.8743315317 -0.018998558999999998
0.3998 20.26152134 1.741394546 -0.04373693 19.38708184 0.8744392778000001 -0.018997506
0.3999 20.26227067 1.741470573 -0.043732815 19.38772342 0.8745470239 -0.018996453
0.4 20.26302 1.7415466 -0.0437287 19.388365 0.87465477 -0.0189954
0.4001 20.26380876 1.741669357 -0.043724121000000005 19.38904365 0.8747648812000001 -0.018993338999999998
0.4002 20.264597520000002 1.741792114 -0.043719542 19.3897223 0.8748749924 -0.018991278
0.4003 20.26538628 1.7419148709999999 -0.043714963 19.39040095 0.8749851036 -0.018989217
0.4004 20.26617504 1.7420376279999998 -0.043710384000000005 19.3910796 0.8750952148000001 -0.018987155999999998
0.4005 20.2669638 1.742160385 -0.043705805 19.39175825 0.875205326 -0.018985095
0.4006 20.26775256 1.742283142 -0.043701226 19.3924369 0.8753154372 -0.018983034
0.4007 20.26854132 1.742405899 -0.043696647000000005 19.39311555 0.8754255484 -0.018980972999999998
0.4008 20.26933008 1.742528656 -0.043692068 19.393794200000002 0.8755356596 -0.018978912
0.4009 20.270118840000002 1.742651413 -0.043687489 19.39447285 0.8756457708000001 -0.018976851
0.401 20.2709076 1.74277417 -0.043682910000000005 19.3951515 0.875755882 -0.01897479
0.4011 20.27169636 1.7428969269999999 -0.043678331 19.395830150000002 0.8758659932 -0.018972729
0.4012 20.27248512 1.7430196839999998 -0.043673752 19.3965088 0.8759761044000001 -0.018970668
0.4013 20.27327388 1.743142441 -0.043669173 19.39718745 0.8760862156 -0.018968607
0.4014 20.27406264 1.743265198 -0.043664594 19.3978661 0.8761963268 -0.018966545999999997
0.4015 20.2748514 1.743387955 -0.043660015 19.39854475 0.876306438 -0.018964485
0.4016 20.275640160000002 1.743510712 -0.043655436 19.3992234 0.8764165492 -0.018962424
0.4017 20.27642892 1.743633469 -0.043650857 19.39990205 0.8765266604 -0.018960362999999997
0.4018 20.27721768 1.743756226 -0.043646278000000004 19.4005807 0.8766367716 -0.018958302
0.4019 20.278006440000002 1.7438789829999999 -0.043641699 19.40125935 0.8767468828 -0.018956241
0.402 20.2787952 1.7440017399999999 -0.04363712 19.401938 0.8768569940000001 -0.018954179999999998
0.4021 20.27958396 1.744124497 -0.043632541000000004 19.40261665 0.8769671052 -0.018952119
0.4022 20.28037272 1.744247254 -0.043627962 19.4032953 0.8770772164 -0.018950058
0.4023 20.28116148 1.744370011 -0.043623383 19.40397395 0.8771873276 -0.018947996999999998
0.4024 20.28195024 1.744492768 -0.043618804000000004 19.404652600000002 0.8772974388 -0.018945936
0.4025 20.282739 1.744615525 -0.043614225 19.40533125 0.87740755 -0.018943875
0.4026 20.283527760000002 1.744738282 -0.043609646 19.4060099 0.8775176612 -0.018941813999999998
0.4027 20.28431652 1.744861039 -0.043605067000000004 19.406688550000002 0.8776277724 -0.018939753
0.4028 20.28510528 1.7449837959999999 -0.043600488 19.4073672 0.8777378836 -0.018937692
0.4029 20.28589404 1.7451065529999998 -0.043595909 19.40804585 0.8778479948 -0.018935630999999998
0.403 20.2866828 1.74522931 -0.04359133 19.4087245 0.877958106 -0.01893357
0.4031 20.28747156 1.745352067 -0.043586751 19.40940315 0.8780682172000001 -0.018931509
0.4032 20.28826032 1.745474824 -0.043582172 19.4100818 0.8781783284 -0.018929447999999998
0.4033 20.28904908 1.745597581 -0.043577593 19.41076045 0.8782884396 -0.018927387
0.4034 20.28983784 1.745720338 -0.043573014 19.4114391 0.8783985508 -0.018925326
0.4035 20.2906266 1.745843095 -0.043568435 19.41211775 0.878508662 -0.018923264999999998
0.4036 20.29141536 1.7459658519999999 -0.043563856 19.4127964 0.8786187732 -0.018921204
0.4037 20.29220412 1.7460886089999998 -0.043559277 19.413475050000002 0.8787288844 -0.018919143
0.4038 20.29299288 1.746211366 -0.043554698 19.4141537 0.8788389956 -0.018917081999999998
0.4039 20.29378164 1.746334123 -0.043550119 19.41483235 0.8789491068 -0.018915020999999997
0.404 20.2945704 1.74645688 -0.04354554 19.415511000000002 0.879059218 -0.01891296
0.4041 20.29535916 1.746579637 -0.043540961 19.41618965 0.8791693292 -0.018910899
0.4042 20.29614792 1.746702394 -0.043536382 19.4168683 0.8792794404 -0.018908837999999997
0.4043 20.296936679999998 1.746825151 -0.043531803 19.417546950000002 0.8793895516 -0.018906777
0.4044 20.29772544 1.7469479079999999 -0.043527224 19.4182256 0.8794996628 -0.018904716
0.4045 20.2985142 1.7470706649999999 -0.043522645 19.41890425 0.879609774 -0.018902654999999997
0.4046 20.29930296 1.747193422 -0.043518066 19.4195829 0.8797198852 -0.018900594
0.4047 20.30009172 1.747316179 -0.043513487 19.42026155 0.8798299964 -0.018898533
0.4048 20.30088048 1.747438936 -0.043508908 19.4209402 0.8799401076 -0.018896471999999997
0.4049 20.30166924 1.747561693 -0.043504329 19.42161885 0.8800502188 -0.018894411
0.405 20.302458 1.74768445 -0.043499750000000004 19.4222975 0.88016033 -0.01889235
0.4051 20.30324676 1.747807207 -0.043495171 19.42297615 0.8802704412 -0.018890288999999998
0.4052 20.30403552 1.747929964 -0.043490592 19.4236548 0.8803805524 -0.018888228
0.4053 20.30482428 1.7480527209999999 -0.043486013 19.424333450000002 0.8804906636 -0.018886167
0.4054 20.30561304 1.7481754779999998 -0.043481434 19.4250121 0.8806007748 -0.018884105999999998
0.4055 20.3064018 1.748298235 -0.043476855 19.42569075 0.880710886 -0.018882045
0.4056 20.30719056 1.748420992 -0.043472276 19.426369400000002 0.8808209972 -0.018879984
0.4057 20.30797932 1.748543749 -0.043467697 19.42704805 0.8809311084 -0.018877922999999998
0.4058 20.30876808 1.748666506 -0.043463118 19.4277267 0.8810412196 -0.018875862
0.4059 20.30955684 1.748789263 -0.043458539 19.428405350000002 0.8811513308 -0.018873801
0.406 20.310345599999998 1.74891202 -0.04345396 19.429084 0.881261442 -0.018871739999999998
0.4061 20.31113436 1.7490347769999999 -0.043449381 19.42976265 0.8813715531999999 -0.018869679
0.4062 20.31192312 1.7491575339999998 -0.043444802 19.430441300000002 0.8814816644 -0.018867618
0.4063 20.31271188 1.749280291 -0.043440223 19.43111995 0.8815917756 -0.018865556999999998
0.4064 20.31350064 1.749403048 -0.043435644 19.4317986 0.8817018868 -0.018863495999999997
0.4065 20.3142894 1.749525805 -0.043431065 19.43247725 0.881811998 -0.018861435
0.4066 20.31507816 1.749648562 -0.043426486 19.433155900000003 0.8819221092 -0.018859373999999998
0.4067 20.315866919999998 1.749771319 -0.043421907 19.43383455 0.8820322204 -0.018857312999999997
0.4068 20.31665568 1.749894076 -0.043417328 19.4345132 0.8821423316 -0.018855252
0.4069 20.31744444 1.7500168329999999 -0.043412749 19.435191850000002 0.8822524427999999 -0.018853191
0.407 20.318233199999998 1.7501395899999999 -0.043408169999999996 19.4358705 0.882362554 -0.018851129999999997
0.4071 20.31902196 1.750262347 -0.043403591 19.43654915 0.8824726652 -0.018849069
0.4072 20.31981072 1.750385104 -0.043399012 19.437227800000002 0.8825827763999999 -0.018847008
0.4073 20.32059948 1.750507861 -0.043394432999999996 19.43790645 0.8826928876 -0.018844946999999997
0.4074 20.321388239999997 1.750630618 -0.043389854 19.4385851 0.8828029988 -0.018842886
0.4075 20.322177 1.750753375 -0.043385275 19.439263750000002 0.88291311 -0.018840825
0.4076 20.32296576 1.750876132 -0.043380695999999996 19.4399424 0.8830232212 -0.018838763999999997
0.4077 20.323754519999998 1.750998889 -0.043376117 19.44062105 0.8831333324 -0.018836703
0.4078 20.32454328 1.7511216459999999 -0.043371538 19.441299700000002 0.8832434436 -0.018834642
0.4079 20.32533204 1.7512444029999998 -0.043366959 19.441978350000003 0.8833535548 -0.018832580999999998
0.408 20.326120799999998 1.75136716 -0.04336238 19.442657 0.8834636659999999 -0.01883052
0.4081 20.326909559999997 1.751489917 -0.043357801 19.44333565 0.8835737772 -0.018828459
0.4082 20.32769832 1.751612674 -0.043353222 19.444014300000003 0.8836838884 -0.018826397999999998
0.4083 20.32848708 1.751735431 -0.043348643 19.44469295 0.8837939995999999 -0.018824337
0.4084 20.329275839999998 1.751858188 -0.043344064 19.4453716 0.8839041108 -0.018822276
0.4085 20.3300646 1.751980945 -0.043339485 19.446050250000003 0.884014222 -0.018820214999999998
0.4086 20.33085336 1.7521037019999999 -0.043334906 19.4467289 0.8841243332 -0.018818154
0.4087 20.331642119999998 1.7522264589999998 -0.043330327 19.44740755 0.8842344444 -0.018816093
0.4088 20.33243088 1.752349216 -0.043325748 19.448086200000002 0.8843445555999999 -0.018814031999999998
0.4089 20.33321964 1.752471973 -0.043321169 19.44876485 0.8844546668 -0.018811970999999997
0.409 20.3340084 1.75259473 -0.04331659 19.4494435 0.884564778 -0.01880991
0.4091 20.334797159999997 1.752717487 -0.043312011 19.450122150000002 0.8846748891999999 -0.018807848999999998
0.4092 20.33558592 1.752840244 -0.043307432 19.4508008 0.8847850004 -0.018805787999999997
0.4093 20.33637468 1.752963001 -0.043302852999999995 19.45147945 0.8848951116 -0.018803727
0.4094 20.337163439999998 1.7530857579999999 -0.043298274 19.452158100000002 0.8850052227999999 -0.018801665999999998
0.4095 20.3379522 1.7532085149999999 -0.043293695 19.452836750000003 0.885115334 -0.018799604999999997
0.4096 20.33874096 1.753331272 -0.043289115999999996 19.4535154 0.8852254451999999 -0.018797544
0.4097 20.339529719999998 1.753454029 -0.043284537 19.45419405 0.8853355564 -0.018795482999999998
0.4098 20.340318479999997 1.753576786 -0.043279958 19.454872700000003 0.8854456676 -0.018793421999999997
0.4099 20.34110724 1.753699543 -0.043275378999999996 19.45555135 0.8855557787999999 -0.018791361
0.41 20.341896 1.7538223 -0.0432708 19.45623 0.88566589 -0.0187893
0.4101 20.342681159999998 1.753908741 -0.043265756999999995 19.456901400000003 0.8857796443 -0.018786063
0.4102 20.343466319999997 1.753995182 -0.043260714 19.4575728 0.8858933985999999 -0.018782826
0.4103 20.344251479999997 1.754081623 -0.043255670999999996 19.458244200000003 0.8860071529 -0.018779589
0.4104 20.34503664 1.754168064 -0.043250628 19.4589156 0.8861209071999999 -0.018776352
0.4105 20.3458218 1.754254505 -0.043245584999999996 19.459587000000003 0.8862346615 -0.018773115
0.4106 20.34660696 1.754340946 -0.043240542 19.4602584 0.8863484158 -0.018769877999999997
0.4107 20.34739212 1.754427387 -0.043235499 19.460929800000002 0.8864621701 -0.018766640999999997
0.4108 20.348177279999998 1.7545138279999999 -0.043230456 19.4616012 0.8865759244 -0.018763403999999997
0.4109 20.348962439999998 1.754600269 -0.043225413 19.462272600000002 0.8866896786999999 -0.018760166999999998
0.411 20.349747599999997 1.7546867099999999 -0.04322037 19.462944 0.886803433 -0.018756929999999998
0.4111 20.35053276 1.754773151 -0.043215327 19.463615400000002 0.8869171872999999 -0.018753693
0.4112 20.35131792 1.7548595919999999 -0.043210284 19.4642868 0.8870309416 -0.018750456
0.4113 20.35210308 1.754946033 -0.043205241 19.4649582 0.8871446959 -0.018747219
0.4114 20.35288824 1.755032474 -0.043200197999999995 19.4656296 0.8872584501999999 -0.018743982
0.4115 20.353673399999998 1.755118915 -0.043195155 19.466301 0.8873722045 -0.018740745
0.4116 20.354458559999998 1.755205356 -0.043190111999999996 19.4669724 0.8874859587999999 -0.018737508
0.4117 20.355243719999997 1.755291797 -0.043185069 19.4676438 0.8875997131 -0.018734270999999997
0.4118 20.35602888 1.755378238 -0.043180025999999996 19.468315200000003 0.8877134674 -0.018731033999999997
0.4119 20.35681404 1.755464679 -0.043174983 19.4689866 0.8878272217 -0.018727796999999997
0.412 20.3575992 1.75555112 -0.04316994 19.469658000000003 0.887940976 -0.018724559999999998
0.4121 20.35838436 1.755637561 -0.043164897 19.4703294 0.8880547302999999 -0.018721322999999998
0.4122 20.35916952 1.755724002 -0.043159854 19.471000800000002 0.8881684846 -0.018718086
0.4123 20.359954679999998 1.7558104429999999 -0.043154811 19.4716722 0.8882822389 -0.018714849
0.4124 20.360739839999997 1.755896884 -0.043149768 19.472343600000002 0.8883959932 -0.018711612
0.4125 20.361525 1.7559833249999999 -0.043144724999999995 19.473015 0.8885097475 -0.018708375
0.4126 20.36231016 1.756069766 -0.043139682 19.473686400000002 0.8886235017999999 -0.018705138
0.4127 20.36309532 1.756156207 -0.043134638999999995 19.4743578 0.8887372561 -0.018701901
0.4128 20.36388048 1.756242648 -0.043129596 19.4750292 0.8888510104 -0.018698663999999997
0.4129 20.36466564 1.756329089 -0.043124552999999996 19.4757006 0.8889647647 -0.018695426999999997
0.413 20.365450799999998 1.75641553 -0.04311951 19.476372 0.889078519 -0.018692189999999997
0.4131 20.366235959999997 1.756501971 -0.043114467 19.4770434 0.8891922733 -0.018688952999999998
0.4132 20.367021119999997 1.756588412 -0.043109424 19.4777148 0.8893060276 -0.018685715999999998
0.4133 20.36780628 1.756674853 -0.043104381 19.4783862 0.8894197818999999 -0.018682479
0.4134 20.36859144 1.756761294 -0.043099338 19.4790576 0.8895335362 -0.018679242
0.4135 20.3693766 1.756847735 -0.043094295 19.479729000000003 0.8896472905 -0.018676005
0.4136 20.37016176 1.756934176 -0.043089252 19.4804004 0.8897610448 -0.018672768
0.4137 20.370946919999998 1.757020617 -0.043084209 19.481071800000002 0.8898747991 -0.018669531
0.4138 20.371732079999997 1.757107058 -0.043079165999999995 19.4817432 0.8899885533999999 -0.018666294
0.4139 20.372517239999997 1.757193499 -0.043074123 19.482414600000002 0.8901023077 -0.018663056999999997
0.414 20.3733024 1.75727994 -0.043069079999999996 19.483086 0.890216062 -0.018659819999999997
0.4141 20.37408756 1.757366381 -0.043064037 19.483757400000002 0.8903298163 -0.018656582999999997
0.4142 20.37487272 1.757452822 -0.043058993999999996 19.4844288 0.8904435706 -0.018653345999999998
0.4143 20.37565788 1.757539263 -0.043053951 19.4851002 0.8905573249 -0.018650108999999998
0.4144 20.376443039999998 1.757625704 -0.043048908 19.4857716 0.8906710792 -0.018646872
0.4145 20.377228199999998 1.757712145 -0.043043865 19.486443 0.8907848335 -0.018643635
0.4146 20.378013359999997 1.757798586 -0.043038822 19.4871144 0.8908985878 -0.018640398
0.4147 20.37879852 1.757885027 -0.043033779 19.4877858 0.8910123421 -0.018637161
0.4148 20.37958368 1.757971468 -0.043028736 19.4884572 0.8911260964 -0.018633924
0.4149 20.38036884 1.758057909 -0.043023693 19.4891286 0.8912398507 -0.018630687
0.415 20.381154 1.75814435 -0.04301865 19.489800000000002 0.8913536049999999 -0.018627449999999997
0.4151 20.381939159999998 1.7582307910000001 -0.043013606999999995 19.4904714 0.8914673593 -0.018624212999999997
0.4152 20.382724319999998 1.758317232 -0.043008564 19.491142800000002 0.8915811136 -0.018620975999999997
0.4153 20.383509479999997 1.7584036730000001 -0.043003520999999996 19.4918142 0.8916948679 -0.018617738999999998
0.4154 20.38429464 1.758490114 -0.042998478 19.492485600000002 0.8918086222 -0.018614501999999998
0.4155 20.3850798 1.758576555 -0.042993434999999997 19.493157 0.8919223765 -0.018611265
0.4156 20.38586496 1.758662996 -0.042988392 19.4938284 0.8920361308 -0.018608028
0.4157 20.38665012 1.758749437 -0.042983349 19.4944998 0.8921498851 -0.018604791
0.4158 20.38743528 1.758835878 -0.042978306 19.4951712 0.8922636394 -0.018601554
0.4159 20.388220439999998 1.758922319 -0.042973263 19.4958426 0.8923773937 -0.018598317
0.416 20.389005599999997 1.75900876 -0.04296822 19.496514 0.892491148 -0.01859508
0.4161 20.38979076 1.759095201 -0.042963177 19.4971854 0.8926049023 -0.018591843
0.4162 20.39057592 1.759181642 -0.042958134 19.4978568 0.8927186566 -0.018588605999999997
0.4163 20.39136108 1.759268083 -0.042953091 19.4985282 0.8928324109 -0.018585368999999997
0.4164 20.39214624 1.7593545240000001 -0.042948047999999996 19.4991996 0.8929461652 -0.018582131999999998
0.4165 20.3929314 1.759440965 -0.042943005 19.499871 0.8930599195 -0.018578894999999998
0.4166 20.393716559999998 1.7595274060000001 -0.042937961999999996 19.5005424 0.8931736738 -0.018575658
0.4167 20.394501719999997 1.759613847 -0.042932919 19.501213800000002 0.8932874281000001 -0.018572421
0.4168 20.39528688 1.7597002880000001 -0.042927876 19.5018852 0.8934011824 -0.018569184
0.4169 20.39607204 1.759786729 -0.042922833 19.502556600000002 0.8935149367 -0.018565947
0.417 20.3968572 1.75987317 -0.04291779 19.503228 0.893628691 -0.01856271
0.4171 20.39764236 1.759959611 -0.042912747 19.5038994 0.8937424453 -0.018559473
0.4172 20.39842752 1.760046052 -0.042907704 19.5045708 0.8938561996 -0.018556236
0.4173 20.399212679999998 1.760132493 -0.042902661 19.5052422 0.8939699539 -0.018552998999999997
0.4174 20.399997839999997 1.760218934 -0.042897618 19.5059136 0.8940837082 -0.018549761999999997
0.4175 20.400783 1.7603053750000002 -0.042892575 19.506585 0.8941974625 -0.018546524999999998
0.4176 20.40156816 1.760391816 -0.042887532 19.5072564 0.8943112168 -0.018543287999999998
0.4177 20.40235332 1.7604782570000002 -0.042882488999999996 19.5079278 0.8944249711 -0.018540051
0.4178 20.40313848 1.760564698 -0.042877446 19.5085992 0.8945387254 -0.018536814
0.4179 20.40392364 1.7606511390000001 -0.042872402999999996 19.5092706 0.8946524797000001 -0.018533577
0.418 20.404708799999998 1.76073758 -0.04286736 19.509942 0.894766234 -0.01853034
0.4181 20.405493959999998 1.7608240210000001 -0.042862317 19.5106134 0.8948799883 -0.018527103
0.4182 20.406279119999997 1.760910462 -0.042857274 19.5112848 0.8949937426 -0.018523866
0.4183 20.40706428 1.7609969030000001 -0.042852231 19.5119562 0.8951074969 -0.018520629
0.4184 20.40784944 1.761083344 -0.042847188 19.512627600000002 0.8952212512000001 -0.018517391999999997
0.4185 20.4086346 1.761169785 -0.042842145 19.513299 0.8953350055 -0.018514154999999997
0.4186 20.40941976 1.761256226 -0.042837102 19.5139704 0.8954487598 -0.018510917999999998
0.4187 20.410204919999998 1.761342667 -0.042832059 19.5146418 0.8955625141 -0.018507680999999998
0.4188 20.410990079999998 1.7614291080000002 -0.042827015999999996 19.5153132 0.8956762684 -0.018504444
0.4189 20.411775239999997 1.761515549 -0.042821973 19.5159846 0.8957900227 -0.018501207
0.419 20.4125604 1.7616019900000002 -0.042816929999999996 19.516656 0.895903777 -0.01849797
0.4191 20.41334556 1.761688431 -0.042811887 19.5173274 0.8960175313000001 -0.018494733
0.4192 20.41413072 1.7617748720000002 -0.042806844 19.5179988 0.8961312856 -0.018491496
0.4193 20.41491588 1.761861313 -0.042801801 19.5186702 0.8962450399 -0.018488259
0.4194 20.41570104 1.7619477540000001 -0.042796758 19.5193416 0.8963587942 -0.018485022
0.4195 20.416486199999998 1.762034195 -0.042791715 19.520013 0.8964725485 -0.018481784999999997
0.4196 20.417271359999997 1.7621206360000001 -0.042786672 19.5206844 0.8965863028000001 -0.018478547999999997
0.4197 20.41805652 1.762207077 -0.042781629 19.5213558 0.8967000571 -0.018475310999999998
0.4198 20.41884168 1.7622935180000001 -0.042776586 19.5220272 0.8968138114 -0.018472073999999998
0.4199 20.41962684 1.762379959 -0.042771543 19.5226986 0.8969275657 -0.018468837
0.42 20.420412 1.7624664 -0.0427665 19.52337 0.89704132 -0.0184656
0.4201 20.42122254 1.762460774 -0.042760993 19.52403321 0.8971886627000001 -0.018460398
0.4202 20.42203308 1.7624551480000001 -0.042755486 19.52469642 0.8973360054 -0.018455196
0.4203 20.42284362 1.762449522 -0.042749979 19.52535963 0.8974833481000001 -0.018449993999999997
0.4204 20.423654159999998 1.7624438960000002 -0.042744472 19.52602284 0.8976306908 -0.018444791999999998
0.4205 20.424464699999998 1.76243827 -0.042738965 19.52668605 0.8977780335000001 -0.01843959
0.4206 20.425275239999998 1.762432644 -0.042733458 19.52734926 0.8979253762 -0.018434388
0.4207 20.426085779999998 1.7624270180000001 -0.042727951 19.52801247 0.8980727189000001 -0.018429186
0.4208 20.426896319999997 1.762421392 -0.042722444 19.52867568 0.8982200616 -0.018423983999999997
0.4209 20.42770686 1.7624157660000002 -0.042716936999999996 19.52933889 0.8983674043000001 -0.018418781999999998
0.421 20.4285174 1.76241014 -0.04271143 19.5300021 0.898514747 -0.01841358
0.4211 20.42932794 1.7624045140000002 -0.042705923 19.53066531 0.8986620897 -0.018408378
0.4212 20.43013848 1.762398888 -0.042700416 19.53132852 0.8988094324 -0.018403176
0.4213 20.43094902 1.762393262 -0.042694908999999996 19.53199173 0.8989567751 -0.018397973999999997
0.4214 20.43175956 1.7623876360000001 -0.042689402 19.53265494 0.8991041178 -0.018392771999999998
0.4215 20.4325701 1.76238201 -0.042683895 19.53331815 0.8992514605 -0.01838757
0.4216 20.43338064 1.7623763840000002 -0.042678388 19.53398136 0.8993988032 -0.018382368
0.4217 20.43419118 1.762370758 -0.042672880999999996 19.53464457 0.8995461459 -0.018377166
0.4218 20.43500172 1.762365132 -0.042667374 19.53530778 0.8996934886 -0.018371963999999998
0.4219 20.43581226 1.7623595060000001 -0.042661867 19.53597099 0.8998408313 -0.018366762
0.422 20.4366228 1.76235388 -0.04265636 19.536634199999998 0.899988174 -0.01836156
0.4221 20.43743334 1.7623482540000002 -0.042650852999999996 19.53729741 0.9001355167 -0.018356358
0.4222 20.438243879999998 1.762342628 -0.042645346 19.53796062 0.9002828594 -0.018351156
0.4223 20.439054419999998 1.762337002 -0.042639839 19.53862383 0.9004302021 -0.018345953999999998
0.4224 20.439864959999998 1.7623313760000001 -0.042634332 19.539287039999998 0.9005775448 -0.018340752
0.4225 20.440675499999998 1.76232575 -0.042628824999999995 19.53995025 0.9007248875 -0.01833555
0.4226 20.44148604 1.7623201240000002 -0.042623318 19.54061346 0.9008722302000001 -0.018330348
0.4227 20.44229658 1.762314498 -0.042617811 19.54127667 0.9010195729 -0.018325146
0.4228 20.44310712 1.762308872 -0.042612304 19.54193988 0.9011669156000001 -0.018319943999999998
0.4229 20.44391766 1.762303246 -0.042606797 19.54260309 0.9013142583 -0.018314742
0.423 20.4447282 1.76229762 -0.04260129 19.5432663 0.9014616010000001 -0.01830954
0.4231 20.44553874 1.7622919940000001 -0.042595783 19.543929509999998 0.9016089437 -0.018304338
0.4232 20.44634928 1.762286368 -0.042590275999999996 19.54459272 0.9017562864 -0.018299136
0.4233 20.44715982 1.7622807420000002 -0.042584769 19.54525593 0.9019036291 -0.018293933999999998
0.4234 20.44797036 1.762275116 -0.042579262 19.54591914 0.9020509718 -0.018288732
0.4235 20.4487809 1.76226949 -0.042573755 19.546582349999998 0.9021983145 -0.01828353
0.4236 20.44959144 1.7622638640000001 -0.042568247999999996 19.54724556 0.9023456572 -0.018278328
0.4237 20.45040198 1.762258238 -0.042562741 19.54790877 0.9024929999 -0.018273126
0.4238 20.45121252 1.7622526120000002 -0.042557234 19.54857198 0.9026403426 -0.018267923999999998
0.4239 20.45202306 1.762246986 -0.042551727 19.54923519 0.9027876853 -0.018262722
0.424 20.452833599999998 1.76224136 -0.042546219999999996 19.5498984 0.902935028 -0.01825752
0.4241 20.453644139999998 1.762235734 -0.042540713 19.55056161 0.9030823707 -0.018252318
0.4242 20.45445468 1.762230108 -0.042535206 19.551224819999998 0.9032297134 -0.018247116
0.4243 20.45526522 1.7622244820000001 -0.042529699 19.55188803 0.9033770561 -0.018241913999999998
0.4244 20.45607576 1.762218856 -0.042524191999999995 19.55255124 0.9035243988 -0.018236712
0.4245 20.4568863 1.76221323 -0.042518685 19.55321445 0.9036717415 -0.01823151
0.4246 20.45769684 1.762207604 -0.042513178 19.553877659999998 0.9038190842 -0.018226308
0.4247 20.45850738 1.762201978 -0.042507671 19.55454087 0.9039664269 -0.018221106
0.4248 20.45931792 1.7621963520000001 -0.042502163999999995 19.55520408 0.9041137696 -0.018215903999999998
0.4249 20.46012846 1.762190726 -0.042496657 19.55586729 0.9042611123 -0.018210702
0.425 20.460939 1.7621851 -0.04249115 19.5565305 0.904408455 -0.0182055
0.4251 20.46174954 1.762179474 -0.042485643 19.55719371 0.9045557977 -0.018200298
0.4252 20.46256008 1.762173848 -0.042480136 19.55785692 0.9047031404 -0.018195096
0.4253 20.46337062 1.7621682220000001 -0.042474629 19.558520129999998 0.9048504831 -0.018189893999999998
0.4254 20.46418116 1.762162596 -0.042469122 19.55918334 0.9049978258 -0.018184692
0.4255 20.4649917 1.7621569700000002 -0.042463614999999996 19.55984655 0.9051451685 -0.01817949
0.4256 20.46580224 1.762151344 -0.042458108 19.56050976 0.9052925112 -0.018174288
0.4257 20.46661278 1.762145718 -0.042452601 19.561172969999998 0.9054398539 -0.018169086
0.4258 20.467423319999998 1.762140092 -0.042447094 19.56183618 0.9055871966 -0.018163883999999998
0.4259 20.46823386 1.762134466 -0.042441586999999996 19.56249939 0.9057345393 -0.018158682
0.426 20.4690444 1.7621288400000001 -0.04243608 19.5631626 0.905881882 -0.01815348
0.4261 20.46985494 1.762123214 -0.042430573 19.563825809999997 0.9060292247 -0.018148278
0.4262 20.47066548 1.762117588 -0.042425066 19.56448902 0.9061765674 -0.018143076
0.4263 20.47147602 1.762111962 -0.042419558999999996 19.56515223 0.9063239101 -0.018137874
0.4264 20.47228656 1.762106336 -0.042414052 19.565815439999998 0.9064712528 -0.018132672
0.4265 20.4730971 1.7621007100000001 -0.042408545 19.56647865 0.9066185955 -0.01812747
0.4266 20.47390764 1.762095084 -0.042403038 19.56714186 0.9067659382 -0.018122268
0.4267 20.47471818 1.762089458 -0.042397530999999995 19.56780507 0.9069132809 -0.018117066
0.4268 20.47552872 1.762083832 -0.042392024 19.568468279999998 0.9070606236 -0.018111864
0.4269 20.47633926 1.762078206 -0.042386517 19.56913149 0.9072079663 -0.018106662
0.427 20.4771498 1.76207258 -0.04238101 19.5697947 0.9073553089999999 -0.01810146
0.4271 20.47796034 1.762066954 -0.042375502999999995 19.57045791 0.9075026517 -0.018096258
0.4272 20.47877088 1.7620613280000001 -0.042369996 19.571121119999997 0.9076499943999999 -0.018091056
0.4273 20.47958142 1.762055702 -0.042364489 19.57178433 0.9077973371 -0.018085854
